feature,avg_correlation,max_correlation,n_correlations,corr_score,is_target
"(11E,15Z)-9,10,13-trihydroxyoctadeca-11,15-dienoic acid",0.33265649116789575,0.4456662665066026,14,0.9008504778051757,False
Furanyl fentanyl 3-furancarboxamide isomer-d5,0.34120602086988633,0.412436974789916,13,0.9004622502855304,False
4-Hexyloxyaniline,0.34113214516575857,0.42780312124849934,13,0.9002672880670715,False
N-Acetyl-D-alloisoleucine,0.3410361067503924,0.42540216086434574,13,0.9000138371830748,False
LMH,0.3508043217286914,0.4466266506602641,12,0.8997953196127373,False
"1,3-dimethyl 2,4-bis(4-hydroxyphenyl)cyclobutane-1,3-dicarboxylate",0.36210411437302187,0.47707082833133246,11,0.8997949217211166,False
PE (18:2/18:3),0.3244657863145258,0.3900600240096038,15,0.8996101798883169,False
1-Methylhistidine,0.37512605042016806,0.4651620648259303,10,0.8995129830060442,False
LPA 22:5,0.3618072683618902,0.3994717887154862,11,0.8990572870940926,False
"13,14-Dihydro-15-keto Prostaglandin J2",0.3617461530066572,0.46833133253301323,11,0.8989054211414699,False
α-Zearalanol,0.35031612645058025,0.4234813925570228,12,0.8985431234478303,False
"1-(2-furyl)pentane-1,4-dione",0.3404746513990211,0.42309723889555817,13,0.8985321243227866,False
Threonine,0.3404303259765444,0.395438175270108,13,0.8984151469917111,False
HexCer-NDS (d17:0/14:0),0.3501800720288115,0.418391356542617,12,0.8981941507461347,False
Cnidioside A,0.3498519407763105,0.410516206482593,12,0.8973525107008692,False
Homovanillic acid,0.33996490904053933,0.4036014405762305,13,0.89718688501542,False
2-oxo-2H-chromene-3-carboxylic acid,0.3610302302739278,0.4383673469387755,11,0.8971264199821761,False
Orotic acid,0.3399353587588881,0.4844657863145258,13,0.897108900128036,False
3-Phosphoglyceric acid,0.3399205836180626,0.3791116446578631,13,0.8970699076843445,False
"8,8'-dicarboxy-1,1'-binaphthalene",0.34962785114045625,0.4112845138055222,12,0.8967777321333711,False
WNK,0.34937975190076026,0.4421128451380552,12,0.8961413701479262,False
ACar 16:1,0.34930772308923563,0.4600720288115246,12,0.8959566198940874,False
3-Hydroxybutyric acid,0.34922769107643054,0.44614645858343327,12,0.8957513418342665,False
Estradiol Benzoate,0.360427807486631,0.4634333733493397,11,0.8956294555920385,False
"5,6-dimethyl-4-oxo-4H-pyran-2-carboxylic acid",0.33932219041462736,0.4394237695078031,13,0.8954907137148267,False
Quinine,0.33924831471049954,0.4256902761104442,13,0.8952957514963678,False
Senecionine,0.34899559823929566,0.4337575030012005,12,0.895156035460786,False
3-(2-Hydroxyethyl)indole,0.3489875950380152,0.45939975990396154,12,0.895135507654804,False
Cer-NS (d18:2/12:0),0.3730612244897959,0.49234093637454973,10,0.8945617466684533,False
Orsellinic acid ethyl ester,0.3302623906705539,0.37133253301320523,14,0.8943671334718901,False
9-Aminoacridine,0.3388124480561456,0.3834333733493397,13,0.89414547440746,False
(4-benzoylpiperidino)[4-(tert-butyl)phenyl]methanone,0.3598079231692677,0.41771908763505405,11,0.8940891009297232,False
"3-(4,5-diphenyl-1,3-oxazol-2-yl)propanoic acid",0.3484353741496598,0.41954381752701075,12,0.8937190890420401,False
Citraconic acid,0.3299948550848911,0.39486194477791114,14,0.893642633675334,False
Sedanolide,0.34834733893557424,0.41406962785114043,12,0.8934932831762373,False
L-Dihydroorotic Acid,0.3595023463931027,0.43193277310924366,11,0.89332977116661,False
Beta-Muricholic acid,0.3482673069227691,0.4864825930372148,12,0.8932880051164164,False
N1-(4-cyclohexylphenyl)-2-[(4-methylphenyl)thio]acetamide,0.33848000738757034,0.41186074429771913,13,0.8932681444243943,False
Methylimidazoleacetic acid,0.32958326187617903,0.3911164465786314,14,0.892528018603709,False
3-(dimethylamino)-1-[4-(phenylsulfonyl)phenyl]prop-2-en-1-one,0.34789115646258506,0.4164705882352941,12,0.8923231982352585,False
Corchorifatty acid F,0.3380958537261058,0.42789915966386555,13,0.8922543408884077,False
"8-(1,2-dihydroxy-3-methylbut-3-en-1-yl)-7-methoxy-2H-chromen-2-one",0.33808107858528025,0.40581032412965184,13,0.8922153484447161,False
4-OHE1-1-N3Ade,0.3380293655923908,0.4240576230492197,13,0.8920788748917947,False
Myristic acid,0.34775510204081633,0.4181992797118847,12,0.891974225533563,False
Ginsenoside Rg3,0.3589173851358725,0.4967587034813925,11,0.8918761970486504,False
N-Acetyl-S-allyl-L-cysteine,0.347531012404962,0.4347178871548619,12,0.8913994469660645,False
N-(4-chlorophenyl)-N'-(2-phenoxyphenyl)urea,0.3474589835934374,0.4979111644657863,12,0.891214696712226,False
N4-[2-piperidino-5-(trifluoromethyl)phenyl]isonicotinamide,0.33767476221257736,0.37757503001200476,13,0.8911430562431918,False
5-Hydroxymebendazole,0.3586030775946742,0.4086914765906362,11,0.8910951721494482,False
U-44069,0.337519623233909,0.4027370948379352,13,0.890733635584428,False
ACar 18:0,0.34725890356142447,0.4466266506602641,12,0.8907015015626735,False
"7-methyl-3-nitroimidazo[1,2-a]pyridine",0.3469227691076431,0.41800720288115245,12,0.8898393337114262,False
Eriocitrin,0.33714285714285713,0.43798319327731094,13,0.8897393282702871,False
2-(4-methoxyphenyl)-4H-chromen-4-one,0.3468347338935574,0.4245378151260504,12,0.8896135278456231,False
"7Z, 10Z, 13Z, 16Z, 19Z-docosapentaenoic acid",0.37092917166866746,0.47111644657863144,10,0.889449307287313,False
5'-Deoxy-5'-(Methylthio)Adenosine,0.37079471788715485,0.4326050420168067,10,0.8891269012002141,False
Rifampicin,0.346578631452581,0.40177671068427373,12,0.8889566380541963,False
"N-(4-methoxy-1-methyl-1H-indazol-3-yl)-2,5-dimethyl-3-furamide",0.37060264105642254,0.45402160864345736,10,0.888666321075787,False
PNK,0.3463305322128851,0.4442256902761105,12,0.8883202760687517,False
MAG (18:2),0.3363671622495152,0.4032172869147658,13,0.8876922249764679,False
Sphinganine,0.33627112383414903,0.4130132052821128,13,0.8874387740924712,False
(-)-Caryophyllene oxide,0.36997839135654265,0.4551740696278511,10,0.8871694356713992,False
Desmethyldoxepin,0.3458023209283712,0.40456182472989194,12,0.8869654408739338,False
Arachidonoyl ethanolamide phosphate,0.34557022809123644,0.38429771908763505,12,0.8863701345004537,False
β-D-Glucopyranuronic acid,0.3455542216886755,0.44067226890756306,12,0.8863290788884897,False
N-benzyl-N-isopropyl-N'-[4-(trifluoromethoxy)phenyl]urea,0.369594237695078,0.46775510204081633,10,0.8862482754225449,False
3-Hydroxyropivacaine,0.3454341736694677,0.4293397358943577,12,0.8860211617987581,False
2-Naphthol,0.3454181672669067,0.4448019207683073,12,0.885980106186794,False
Aldosterone,0.34536214485794314,0.4648739495798319,12,0.8858364115449194,False
Sarpogrelate,0.35645530939648584,0.4551740696278511,11,0.8857581686715668,False
Irinotecan,0.33548065379998143,0.40004801920768307,13,0.88535267835496,False
PC (15:1/16:4),0.36916206482593034,0.4343337334933973,10,0.885211970142584,False
D-δ-Tocopherol,0.3353846153846154,0.42914765906362545,13,0.8850992274709636,False
"2,4-dimethyl-2,3-dihydrochromeno[4,3-c]pyrazol-3-one",0.34505002000800317,0.39927971188475386,12,0.8850358271116181,False
Orlistat,0.34503401360544217,0.39755102040816326,12,0.884994771499654,False
"6,7,8-trimethoxy-2-(2-phenoxy-3-pyridyl)-4H-3,1-benzoxazin-4-one",0.3559751173196551,0.4394237695078031,11,0.8845649361866745,False
ACar 10:2,0.34484993997599034,0.3917887154861945,12,0.8845226319620659,False
L-Alanyl-L-proline,0.3351260504201681,0.41147659063625447,13,0.8844168597063572,False
Fmoc-L-Isoleucine,0.34472188875550214,0.4109003601440576,12,0.8841941870663526,False
"DL-3,4-Dihydroxyphenyl glycol",0.36872989195678263,0.48436974789915965,10,0.884175664862623,False
Hydroquinone,0.3350300120048019,0.41858343337334936,13,0.8841634088223606,False
Docosanoic Acid,0.33503001200480187,0.4041776710684274,13,0.8841634088223604,False
Hydroxyproline,0.36861464585834336,0.48840336134453777,10,0.8838993167879671,False
Phylloquinone,0.3349191984486101,0.36998799519807923,13,0.8838709654946718,False
"methyl 2-({2-[4-(4-nitrophenyl)-1,3-thiazol-2-yl]ethyl}thio)acetate",0.34459383753501394,0.48840336134453777,12,0.8838657421706392,False
Poncirin,0.3443217286914766,0.41070828331332526,12,0.8831677967672484,False
9-Methyluric acid,0.34428171268507396,0.46103241296518604,12,0.8830651577373378,False
8-iso-15-keto Prostaglandin F2α,0.34425770308123244,0.3918847539015606,12,0.8830035743193916,False
Phosphocholine,0.3441856742697078,0.4317406962785113,12,0.8828188240655528,False
15(R)-Lipoxin A4,0.36812484993997596,0.46583433373349337,10,0.882724837470678,False
benzyl 2-{[(4-methylphenyl)sulfonyl]amino}acetate,0.3441376550620248,0.4697719087635054,12,0.8826956572296605,False
N-Acetylaspartic acid,0.3551195023463931,0.500984393757503,11,0.8824388128499576,False
Lipoic acid,0.35511077158135984,0.475438175270108,11,0.8824171177138688,False
LPC 16:0,0.3549536178107607,0.42674669867947174,11,0.8820266052642676,False
β-Lapachone,0.35469169485976204,0.42837935174069625,11,0.881375751181599,False
4-Phenylbutyric acid,0.3825690276110444,0.5230732292917167,9,0.8808977400184184,False
Neoglucobrassicin,0.3337741250346292,0.38516206482593035,13,0.8808490511085579,False
Citramalic acid,0.33373718718256534,0.3641296518607443,13,0.8807515699993286,False
Tiglic acid,0.3433533413365346,0.4028331332533013,12,0.8806839322434161,False
"N1-(2,6-dimorpholino-3-pyridyl)-4-methylbenzamide",0.31760864345738293,0.35327731092436976,15,0.8805981429358156,False
"N1-[5-(3,5-dimethylpiperidino)-4-fluoro-2-nitrophenyl]acetamide",0.3672124849939976,0.43798319327731094,10,0.8805370818796495,False
"2,4-dihydroxyheptadec-16-en-1-yl acetate",0.34328931572629046,0.3932292917166867,12,0.8805197097955593,False
N'-(2-methoxyphenyl)cyclohexanecarbohydrazide,0.35433373349339736,0.4628571428571428,11,0.8804862506019522,False
"N-[2,2']Bithiophenyl-5-ylmethyl-6-morpholin-4-yl-nicotinamide",0.35429881043326417,0.4616086434573829,11,0.8803994700575963,False
Ethyl paraben,0.3542813489031976,0.46314525810324125,11,0.8803560797854184,False
SM (d14:2/36:0),0.35427261813816435,0.45296518607442976,11,0.8803343846493296,False
N-Oleoyl dopamine,0.35409800283749865,0.46141656662665065,11,0.8799004819275507,False
Enrofloxacin,0.34288115246098444,0.4377911164465786,12,0.8794727916904732,False
N-[1-(4-methoxy-2-oxo-2H-pyran-6-yl)-2-methylbutyl]acetamide,0.3818754168334,0.5261464585834333,9,0.8793006421814743,False
RKK,0.33316834426078124,0.3807442977190876,13,0.8792503609171944,False
2-Methoxyresorcinol,0.3816299853274643,0.43663865546218483,9,0.8787355152545557,False
"5-morpholino-2,4(1H,3H)-pyrimidinedione",0.3424169667867147,0.4634333733493397,12,0.8782821789435122,False
"4-methoxy-9-(2-methylbut-3-en-2-yl)-7H-furo[3,2-g]chromen-7-one",0.366204081632653,0.42521008403361343,10,0.8781190362264073,False
"3,4,10,11-tetramethoxy-7,8,12b,13-tetrahydro-5H-6-azatetraphene",0.3533558878096693,0.4724609843937575,11,0.8780563953599899,False
ACar 20:6,0.3661368547418967,0.4482593037214886,10,0.8779578331828578,False
O1-morpholinocarbonyl-3-(trifluoromethyl)-1-benzenecarbohydroximamide,0.33262905162064815,0.4368307322929172,13,0.8778271367224436,False
Dantron,0.3326068889094099,0.3937094837935174,13,0.8777686480569062,False
Trigonelline,0.3531812725090036,0.45334933973589436,11,0.8776224926382109,False
Reynoutrin,0.3659255702280912,0.4973349339735894,10,0.8774511950459881,False
PE (14:1e/2:0),0.35304158026847104,0.4575750300120048,11,0.8772753704607877,False
6-Acetylmorphine,0.3809470454848606,0.49147659063625443,9,0.8771629881535647,False
WQH,0.33237048665620095,0.3915966386554621,13,0.8771447689578376,False
Lysopg 18:1,0.34189675870348135,0.4063865546218487,12,0.8769478715546766,False
(+/-)17(18)-EpETE methyl ester,0.3528844264978719,0.45152460984393755,11,0.8768848580111867,False
Strophanthidin,0.34181672669067625,0.405906362545018,12,0.8767425934948557,False
"1-(4-fluorophenyl)-2-(4-methoxyphenyl)-4-(2-naphthyl)butane-1,4-dione",0.35270108043217285,0.44240096038415366,11,0.8764292601533187,False
"N-(2,6-Dimethylphenyl)-N-(methoxyacetyl) alanine",0.36540696278511403,0.4801440576230492,10,0.8762076287100351,False
N-Acetyl-DL-phenylalanine,0.35258758048674016,0.4376950780312125,11,0.8761472233841624,False
"all-cis-4,7,10,13,16-Docosapentaenoic acid",0.36532052821128447,0.447875150060024,10,0.8760003676540429,False
CYM-5520,0.3414565826330532,0.4035054021608643,12,0.8758188422256619,False
Icariin,0.34141656662665065,0.4493157262905162,12,0.8757162031957515,False
3-Methylcrotonylglycine,0.3524129651860744,0.44182472989195676,11,0.8757133206623834,False
17alpha-Ethinyl estradiol,0.3318238064456552,0.39418967587034814,13,0.8757020485412411,False
Dactylorhin E,0.35240423442104113,0.4245378151260504,11,0.8756916255262944,False
α-Lapachone,0.34137655062024813,0.42876350540216085,12,0.8756135641658412,False
TQH,0.3523256575357415,0.4431692677070828,11,0.8754963693014938,False
Salvianolic acid A,0.3413205282112845,0.43490996398559423,12,0.8754698695239665,False
GQH,0.36501320528211284,0.4597839135654262,10,0.8752634394549597,False
"Trichothec-9-ene-3-α,4-β,8-α,15-tetrol, 12,13-epoxy-",0.3522296191203754,0.4398079231692677,11,0.8752577228045155,False
N-Acetylneuraminic acid,0.3411044417767107,0.39332533013205284,12,0.8749156187624502,False
"3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol",0.3409683873549419,0.3958223289315726,12,0.8745666460607546,False
ACar 20:5,0.3797198879551821,0.44528211284513797,9,0.8743373535189716,False
DL-α-Tocopherol,0.35174942704354467,0.402641056422569,11,0.8740644903196232,False
Xanthurenic acid,0.3644657863145258,0.4894597839135654,10,0.8739507861003425,False
Jervine,0.3407122849139656,0.39198079231692673,12,0.8739097562693281,False
EMH,0.37943177270908357,0.46045618247298914,9,0.8736739436482409,False
Cyclo(glycyltryptophylprolylglycylvalylglycyl-β-hydroxytyrosyl),0.3406082432973189,0.37728691476590637,12,0.873642894791561,False
Prostaglandin E3,0.3405602240896359,0.45210084033613446,12,0.8735197279556685,False
Menaquinone,0.33099639855942364,0.39255702280912363,13,0.8735184716945004,False
(4-isobutoxyphenyl)(phenyl)methanone oxime,0.3513216195569136,0.395438175270108,11,0.8730014286512646,False
4-(2-((4-Cyanophenyl)amino)oxazol-5-yl)benzonitrile,0.35124304267161405,0.44019207683073225,11,0.8728061724264641,False
FAHFA (12:0/24:4),0.36384153661464586,0.42674669867947174,10,0.8724539006959546,False
"1-benzyl-3-(2-methylphenyl)-3,7-dihydro-1H-purine-2,6-dione",0.3401280512204882,0.3944777911164466,12,0.8724112264326359,False
2-piperidinobenzoic acid,0.3638031212484994,0.4724609843937575,10,0.8723617846710692,False
"5,6-dimethoxy-2-(2-methoxyphenyl)-4H-chromen-4-one",0.36330372148859535,0.47054021608643454,10,0.8711642763475587,False
GMH,0.3396318527410964,0.39207683073229294,12,0.8711385024617465,False
LPC 19:1,0.3502128123976863,0.5101080432172869,11,0.8702461463679682,False
"3-hydroxy-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-one",0.3626794717887155,0.4909003601440575,10,0.8696673909431709,False
Gly-Tyr,0.3494619666048237,0.4174309723889556,11,0.8683803646643186,False
5-Hydroxyindole,0.34933973589435774,0.44624249699879953,11,0.8680766327590733,False
Quinaldic acid,0.3382472989195678,0.40024009603841537,12,0.8675871920268458,False
VNK,0.3381432573029212,0.4863865546218487,12,0.8673203305490789,False
L-Ergothioneine,0.3616998799519808,0.47707082833133246,10,0.8673184323085928,False
2-(morpholinomethyl)-4-(2-phenyldiaz-1-enyl)phenol,0.3490341591181927,0.48475390156062426,11,0.86731730299596,False
Monobenzyl phthalate,0.34899050529302633,0.4092677070828331,11,0.8672088273155155,False
(9cis)-Retinal,0.3615750300120048,0.5162545018007203,10,0.8670190552277153,False
Docosahexaenoyl Ethanolamide,0.3488158899923606,0.4500840336134454,11,0.8667749245937364,False
"ethyl 4-methyl-2-(1H-pyrrol-1-yl)-1,3-thiazole-5-carboxylate",0.3613925570228092,0.46362545018007206,10,0.8665815041095098,False
α-Hydroxyhippuric acid,0.361344537815126,0.5197118847539015,10,0.8664663590784027,False
2-Hydroxyvaleric acid,0.34863254392666154,0.4575750300120048,11,0.8663193267358684,False
Tenofovir,0.3280783082463755,0.36749099639855937,13,0.8658174640653714,False
ALK,0.3374229691876751,0.40619447779111645,12,0.8654728280106911,False
FAHFA (20:2/18:0),0.34823965950016367,0.39399759903961584,11,0.8653430456118657,False
PI (16:0/18:2),0.37578231292517006,0.5089555822328932,9,0.8652707519523204,False
Phe-Phe,0.327723704866562,0.38266506602641054,13,0.8648816454167682,False
1-Methylguanosine,0.36055702280912366,0.4577671068427371,10,0.864577980568252,False
4-oxo-4-[(1-phenylethyl)amino]but-2-enoic acid,0.3479078904288988,0.42924369747899155,11,0.8645186304404856,False
Cinnamoylglycine,0.3604417767106843,0.4474909963985594,10,0.8643016324935957,False
2-Phosphoglyceric acid,0.3368627450980392,0.43798319327731094,12,0.8640358815919451,False
LPC 15:0,0.3476634290079668,0.44710684273709483,11,0.8639111666299951,False
Methyl dihydrojasmonate,0.32713269923353955,0.38247298919567824,13,0.8633219476690964,False
5-(tert-butyl)-2-methyl-N-(5-methyl-3-isoxazolyl)-3-furamide,0.3365266106442577,0.41848739495798315,12,0.8631737137406975,False
N6-Isopentenyladenosine,0.35995198079231694,0.4613205282112845,10,0.8631271531763067,False
13(S)-HOTrE,0.3364145658263305,0.44240096038415366,12,0.8628863244569482,False
"Glucuronic acid-3,6-lactone",0.359750300120048,0.5636974789915966,10,0.8626435440456582,False
octadec-9-ynoic acid,0.34700862163047036,0.4532533013205282,11,0.8622840314233239,False
3-[1-(phenylsulfonyl)-2-pyrrolidinyl]pyridine,0.346938775510204,0.4008163265306122,11,0.8621104703346122,False
cis-2-Decenoic acid,0.3360704281712685,0.39274909963985594,12,0.8620036287997186,False
"1-(3-ethyl-2,4-dihydroxy-6-methoxyphenyl)butan-1-one",0.346877660154971,0.40542617046818724,11,0.8619586043819896,False
Pyridoxine,0.3359743897559024,0.37555822328931565,12,0.8617572951279338,False
Noroxymorphone,0.346755429444505,0.39860744297719086,11,0.8616548724767442,False
Androstenedione,0.35926050420168065,0.42549819927971183,10,0.8614690647283693,False
Nonadecanoic acid,0.3920648259303721,0.4906122448979591,8,0.8614544714432604,False
"D-Glucono-1,5-lactone",0.3466506602641056,0.42521008403361343,11,0.861394530843677,False
